assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
132633266,22698195,Ardenna creatopus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Ardenna,creatopus,,,,"(Coues, 1864)",Vulnerable,D2,3.1,Unknown,Global
132635686,22698216,Ardenna tenuirostris,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Ardenna,tenuirostris,,,,"(Temminck, 1835)",Least Concern,,3.1,Decreasing,Global
132636603,22698226,Puffinus puffinus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,puffinus,,,,"(Brünnich, 1764)",Least Concern,,3.1,Unknown,Global
132646007,22698436,Oceanites oceanicus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,OCEANITIDAE,Oceanites,oceanicus,,,,"(Kuhl, 1820)",Least Concern,,3.1,Stable,Global
132647873,22698453,Pelagodroma marina,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,OCEANITIDAE,Pelagodroma,marina,,,,"(Latham, 1790)",Least Concern,,3.1,Decreasing,Global
132650731,22698485,Hydrobates microsoma,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,microsoma,,,,"(Coues, 1864)",Least Concern,,3.1,Stable,Global
132651043,22698496,Hydrobates tethys,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,tethys,,,,"(Bonaparte, 1852)",Least Concern,,3.1,Decreasing,Global
132661794,22732244,Calonectris borealis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Calonectris,borealis,,,,"(Cory, 1881)",Least Concern,,3.1,Unknown,Global
132663046,22733979,Puffinus subalaris,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,subalaris,,,,"Ridgway, 1897",Least Concern,,3.1,Decreasing,Global
132663224,22733989,Pelecanus occidentalis,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,PELECANIDAE,Pelecanus,occidentalis,,,,"Linnaeus, 1766",Least Concern,,3.1,Increasing,Global
132666363,22736173,Sula dactylatra,ANIMALIA,CHORDATA,SULIFORMES,AVES,SULIDAE,Sula,dactylatra,,,,"Lesson, 1831",Least Concern,,3.1,Decreasing,Global
132669169,45959182,Puffinus lherminieri,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,lherminieri,,,,"Lesson, 1839",Least Concern,,3.1,Decreasing,Global
133550739,22696773,Nannopterum brasilianus,ANIMALIA,CHORDATA,SULIFORMES,AVES,PHALACROCORACIDAE,Nannopterum,brasilianus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Increasing,Global
136689747,22723926,Cyanocompsa parellina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Cyanocompsa,parellina,,,,"(Bonaparte, 1850)",Least Concern,,3.1,Decreasing,Global
136705157,22723807,Pheucticus tibialis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Pheucticus,tibialis,,,,"Lawrence, 1867",Least Concern,,3.1,Decreasing,Global
136732202,22723828,Caryothraustes poliogaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Caryothraustes,poliogaster,,,,"(Du Bus De Gisignies, 1847)",Least Concern,,3.1,Decreasing,Global
136760539,22724096,Icterus mesomelas,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,mesomelas,,,,"(Wagler, 1829)",Least Concern,,3.1,Decreasing,Global
136761152,22724111,Icterus pustulatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,pustulatus,,,,"(Wagler, 1829)",Least Concern,,3.1,Stable,Global
136764424,22724317,Quiscalus nicaraguensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Quiscalus,nicaraguensis,,,,"Salvin & Godman, 1891",Least Concern,,3.1,Decreasing,Global
136767302,22724302,Dives dives,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Dives,dives,,,,"(Deppe, 1830)",Least Concern,,3.1,Increasing,Global
136771253,22723994,Psarocolius wagleri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,wagleri,,,,"(Gray, 1845)",Least Concern,,3.1,Decreasing,Global
136772337,22724065,Amblycercus holosericeus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Amblycercus,holosericeus,,,,"(Deppe, 1830)",Least Concern,,3.1,Decreasing,Global
136802331,22722416,Habia fuscicauda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Habia,fuscicauda,,,,"(Cabanis, 1861)",Least Concern,,3.1,Decreasing,Global
136814725,22722182,Chlorospingus pileatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chlorospingus,pileatus,,,,"Salvin, 1864",Least Concern,,3.1,Stable,Global
136819953,22721094,Junco vulcani,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Junco,vulcani,,,,"(Boucard, 1878)",Least Concern,,3.1,Stable,Global
136937386,22721224,Peucaea ruficauda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Peucaea,ruficauda,,,,"(Bonaparte, 1853)",Least Concern,,3.1,Stable,Global
136948161,22721294,Aimophila rufescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Aimophila,rufescens,,,,"(Swainson, 1827)",Least Concern,,3.1,Stable,Global
136955934,22724923,Arremon costaricensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,costaricensis,,,,"(Bangs, 1907)",Least Concern,,3.1,Unknown,Global
136958440,22721566,Arremon crassirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,crassirostris,,,,"(Cassin, 1865)",Least Concern,,3.1,Decreasing,Global
137027956,22721367,Arremon aurantiirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,aurantiirostris,,,,"Lafresnaye, 1847",Least Concern,,3.1,Decreasing,Global
137028608,22721557,Pezopetes capitalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Pezopetes,capitalis,,,,"Cabanis, 1861",Least Concern,,3.1,Stable,Global
137029809,22721560,Pselliophorus tibialis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Pselliophorus,tibialis,,,,"(Lawrence, 1864)",Least Concern,,3.1,Stable,Global
137034380,22722317,Mitrospingus cassinii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MITROSPINGIDAE,Mitrospingus,cassinii,,,,"(Lawrence, 1861)",Least Concern,,3.1,Decreasing,Global
137114670,22721934,Myioborus torquatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Myioborus,torquatus,,,,"(Baird, 1865)",Least Concern,,3.1,Decreasing,Global
137218012,22722022,Basileuterus melanogenys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,melanogenys,,,,"Baird, 1865",Least Concern,,3.1,Decreasing,Global
137222658,22722041,Myiothlypis fulvicauda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Myiothlypis,fulvicauda,,,,"(Spix, 1825)",Least Concern,,3.1,Decreasing,Global
137321557,22721860,Geothlypis poliocephala,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,poliocephala,,,,"Baird, 1865",Least Concern,,3.1,Decreasing,Global
137342790,22721651,Oreothlypis gutturalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Oreothlypis,gutturalis,,,,"(Cabanis, 1861)",Least Concern,,3.1,Stable,Global
137364454,203547,Erythrolamprus epinephelus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Erythrolamprus,epinephelus,,,,"(Cope, 1862)",Least Concern,,3.1,Unknown,Global
137403325,22722790,Chlorophonia callophrys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Chlorophonia,callophrys,,,,"(Cabanis, 1861)",Least Concern,,3.1,Decreasing,Global
137407582,22722763,Euphonia anneae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,anneae,,,,"Cassin, 1865",Least Concern,,3.1,Decreasing,Global
137408287,22722750,Euphonia gouldi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,gouldi,,,,"Sclater, 1857",Least Concern,,3.1,Decreasing,Global
137410387,22722744,Euphonia imitans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,imitans,,,,"(Hellmayr, 1936)",Least Concern,,3.1,Decreasing,Global
137411450,22722703,Euphonia luteicapilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,luteicapilla,,,,"(Cabanis, 1861)",Least Concern,,3.1,Stable,Global
137413838,22722700,Euphonia affinis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,affinis,,,,"(Lesson, 1842)",Least Concern,,3.1,Decreasing,Global
137668645,22712252,Hirundo rustica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Hirundo,rustica,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
137675816,22712162,Stelgidopteryx ruficollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Stelgidopteryx,ruficollis,,,,"(Vieillot, 1817)",Least Concern,,3.1,Stable,Global
137683572,22712122,Pygochelidon cyanoleuca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Pygochelidon,cyanoleuca,,,,"(Vieillot, 1817)",Least Concern,,3.1,Decreasing,Global
137684795,22733821,Tachycineta albilinea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Tachycineta,albilinea,,,,"(Lawrence, 1863)",Least Concern,,3.1,Decreasing,Global
137688210,22712092,Progne tapera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Progne,tapera,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
137689287,22712110,Progne chalybea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Progne,chalybea,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
137750635,22705723,Cyanocorax affinis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,affinis,,,,"Pelzeln, 1856",Least Concern,,3.1,Stable,Global
137751528,22705742,Cyanocorax morio,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,morio,,,,"(Wagler, 1829)",Least Concern,,3.1,Stable,Global
137753922,22705760,Cyanocorax formosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,formosus,,,,"(Swainson, 1827)",Least Concern,,3.1,Stable,Global
137754930,22705663,Cyanolyca cucullata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanolyca,cucullata,,,,"(Ridgway, 1885)",Least Concern,,3.1,Decreasing,Global
137756354,22705678,Cyanolyca argentigula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanolyca,argentigula,,,,"(Lawrence, 1875)",Least Concern,,3.1,Stable,Global
137780032,155115462,Vireo olivaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,olivaceus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
137832737,22700904,Carpodectes nitidus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Carpodectes,nitidus,,,,"Salvin, 1865",Least Concern,,3.1,Decreasing,Global
137842114,22700859,Lipaugus unirufus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Lipaugus,unirufus,,,,"Sclater, 1859",Least Concern,,3.1,Decreasing,Global
137868916,22700871,Cotinga amabilis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Cotinga,amabilis,,,,"Gould, 1857",Least Concern,,3.1,Decreasing,Global
137871053,22700925,Querula purpurata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Querula,purpurata,,,,"(Müller, 1776)",Least Concern,,3.1,Decreasing,Global
138126187,22702978,Sclerurus guatemalensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Sclerurus,guatemalensis,,,,"(Hartlaub, 1844)",Least Concern,,3.1,Decreasing,Global
138127572,22703026,Dendrocincla homochroa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendrocincla,homochroa,,,,"(Sclater, 1859)",Least Concern,,3.1,Decreasing,Global
138173978,22702308,Synallaxis brachyura,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Synallaxis,brachyura,,,,"Lafresnaye, 1843",Least Concern,,3.1,Stable,Global
138175036,22702301,Synallaxis albescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Synallaxis,albescens,,,,"Temminck, 1823",Least Concern,,3.1,Stable,Global
138175892,22702408,Cranioleuca erythrops,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Cranioleuca,erythrops,,,,"(Sclater, 1860)",Least Concern,,3.1,Decreasing,Global
138177171,22702719,Margarornis rubiginosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Margarornis,rubiginosus,,,,"Lawrence, 1865",Least Concern,,3.1,Stable,Global
138177887,22702707,Premnoplex brunnescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Premnoplex,brunnescens,,,,"(Sclater, 1856)",Least Concern,,3.1,Decreasing,Global
138186009,22702890,Thripadectes rufobrunneus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Thripadectes,rufobrunneus,,,,"(Lawrence, 1865)",Least Concern,,3.1,Stable,Global
138187574,22736330,Clibanornis rubiginosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Clibanornis,rubiginosus,,,,"(Sclater, 1857)",Least Concern,,3.1,Decreasing,Global
138188497,22702771,Syndactyla subalaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Syndactyla,subalaris,,,,"(Sclater, 1859)",Least Concern,,3.1,Decreasing,Global
138189179,22702786,Anabacerthia variegaticeps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Anabacerthia,variegaticeps,,,,"(Sclater, 1857)",Least Concern,,3.1,Decreasing,Global
138223638,22703152,Lepidocolaptes souleyetii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Lepidocolaptes,souleyetii,,,,"(Des Murs, 1849)",Least Concern,,3.1,Decreasing,Global
138225438,22703191,Campylorhamphus pusillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Campylorhamphus,pusillus,,,,"(Sclater, 1860)",Least Concern,,3.1,Decreasing,Global
138228672,22703136,Xiphorhynchus flavigaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xiphorhynchus,flavigaster,,,,"Swainson, 1827",Least Concern,,3.1,Decreasing,Global
138229608,22729055,Xiphorhynchus susurrans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xiphorhynchus,susurrans,,,,"(Jardine, 1847)",Least Concern,,3.1,Decreasing,Global
138231165,22703010,Dendrocincla fuliginosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendrocincla,fuliginosa,,,,"(Vieillot, 1818)",Least Concern,,3.1,Decreasing,Global
138232462,22703020,Dendrocincla anabatina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendrocincla,anabatina,,,,"Sclater, 1859",Least Concern,,3.1,Decreasing,Global
138233466,22703209,Formicarius rufipectus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FORMICARIIDAE,Formicarius,rufipectus,,,,"Salvin, 1866",Least Concern,,3.1,Decreasing,Global
138234144,22703206,Formicarius nigricapillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FORMICARIIDAE,Formicarius,nigricapillus,,,,"Ridgway, 1893",Least Concern,,3.1,Decreasing,Global
138236998,22724004,Psarocolius montezuma,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,montezuma,,,,"(Lesson, 1830)",Least Concern,,3.1,Decreasing,Global
138239106,22723982,Psarocolius decumanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,decumanus,,,,"(Pallas, 1769)",Least Concern,,3.1,Decreasing,Global
138279951,22724105,Icterus pectoralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,pectoralis,,,,"(Wagler, 1829)",Least Concern,,3.1,Decreasing,Global
138287514,22731543,Icterus prosthemelas,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,prosthemelas,,,,"(Strickland, 1850)",Least Concern,,3.1,Decreasing,Global
138298115,22724358,Molothrus oryzivorus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,oryzivorus,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
138328502,22729346,Leistes militaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Leistes,militaris,,,,"(Linnaeus, 1771)",Least Concern,,3.1,Increasing,Global
138397027,22722409,Habia rubica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Habia,rubica,,,,"(Vieillot, 1817)",Least Concern,,3.1,Decreasing,Global
138419102,22722476,Piranga leucoptera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Piranga,leucoptera,,,,"Trudeau, 1839",Least Concern,,3.1,Decreasing,Global
138420190,22722444,Piranga bidentata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Piranga,bidentata,,,,"(Swainson, 1827)",Least Concern,,3.1,Decreasing,Global
138437427,103811627,Piranga hepatica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Piranga,hepatica,,,,"Swainson, 1827",Least Concern,,3.1,Increasing,Global
138461868,22722203,Chlorospingus canigularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chlorospingus,canigularis,,,,"(Lafresnaye, 1848)",Least Concern,,3.1,Decreasing,Global
138464447,22722162,Chlorospingus flavopectus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chlorospingus,flavopectus,,,,"(Lafresnaye, 1840)",Least Concern,,3.1,Decreasing,Global
138471375,22721079,Zonotrichia capensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Zonotrichia,capensis,,,,"(Müller, 1776)",Least Concern,,3.1,Increasing,Global
138529356,22721264,Peucaea botterii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Peucaea,botterii,,,,"(Sclater, 1858)",Least Concern,,3.1,Stable,Global
138543388,22734026,Atlapetes albinucha,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Atlapetes,albinucha,,,,"(Lafresnaye &amp; d'Orbigny, 1838)",Least Concern,,3.1,Decreasing,Global
138552832,103776706,Melozone leucotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Melozone,leucotis,,,,"Cabanis, 1861",Least Concern,,3.1,Decreasing,Global
138775194,22721898,Myioborus miniatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Myioborus,miniatus,,,,"(Swainson, 1827)",Least Concern,,3.1,Decreasing,Global
138776209,22722016,Basileuterus rufifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,rufifrons,,,,"(Swainson, 1838)",Least Concern,,3.1,Decreasing,Global
139147079,103801509,Basileuterus culicivorus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,culicivorus,,,,"(Deppe, 1830)",Least Concern,,3.1,Decreasing,Global
139148930,103795596,Geothlypis chiriquensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,chiriquensis,,,,"Salvin, 1872",Least Concern,,3.1,Increasing,Global
139150123,103797492,Geothlypis bairdi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,bairdi,,,,"Ridgway, 1884",Least Concern,,3.1,Stable,Global
139232419,22722734,Euphonia elegantissima,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,elegantissima,,,,"(Bonaparte, 1838)",Least Concern,,3.1,Decreasing,Global
139234084,22690235,Patagioenas speciosa,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Patagioenas,speciosa,,,,"Gmelin, 1789",Least Concern,,3.1,Decreasing,Global
139236054,22722727,Euphonia hirundinacea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,hirundinacea,,,,"Bonaparte, 1838",Least Concern,,3.1,Decreasing,Global
139241150,22690334,Patagioenas nigrirostris,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Patagioenas,nigrirostris,,,,"Sclater, 1860",Least Concern,,3.1,Decreasing,Global
139247027,22690296,Patagioenas flavirostris,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Patagioenas,flavirostris,,,,"Wagler, 1831",Least Concern,,3.1,Decreasing,Global
139345947,22711029,Mimus gilvus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MIMIDAE,Mimus,gilvus,,,,"(Vieillot, 1808)",Least Concern,,3.1,Increasing,Global
139715551,22690774,Columbina passerina,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,passerina,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
139728831,22690779,Columbina minuta,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,minuta,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
139730677,22690784,Columbina talpacoti,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,talpacoti,,,,"(Temminck, 1809)",Least Concern,,3.1,Increasing,Global
139734486,22690809,Claravis pretiosa,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Claravis,pretiosa,,,,"(Ferrari-Pérez, 1886)",Least Concern,,3.1,Decreasing,Global
139747376,22690966,Geotrygon montana,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Geotrygon,montana,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
139754965,22690928,Leptotrygon veraguensis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Leptotrygon,veraguensis,,,,"(Lawrence, 1867)",Least Concern,,3.1,Decreasing,Global
139924525,103682912,Pyrocephalus rubinus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Pyrocephalus,rubinus,,,,"(Boddaert, 1783)",Least Concern,,3.1,Increasing,Global
140051796,22729313,Onychorhynchus mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Onychorhynchus,mexicanus,,,,"(Sclater, 1857)",Least Concern,,3.1,Decreasing,Global
140068061,22703140,Xiphorhynchus lachrymosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xiphorhynchus,lachrymosus,,,,"(Lawrence, 1862)",Least Concern,,3.1,Decreasing,Global
140069049,22703063,Xiphocolaptes promeropirhynchus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xiphocolaptes,promeropirhynchus,,,,"(Lesson, 1840)",Least Concern,,3.1,Decreasing,Global
140070412,22703043,Glyphorynchus spirurus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Glyphorynchus,spirurus,,,,"(Vieillot, 1819)",Least Concern,,3.1,Decreasing,Global
140072384,22702962,Sclerurus mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Sclerurus,mexicanus,,,,"Sclater, 1857",Least Concern,,3.1,Decreasing,Global
140073609,103661243,Formicarius analis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FORMICARIIDAE,Formicarius,analis,,,,"(D'Orbigny &amp; Lafresnaye, 1837)",Least Concern,,3.1,Decreasing,Global
140196048,103661269,Deconychura typica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Deconychura,typica,,,,"Cherrie, 1891",Least Concern,,3.1,Decreasing,Global
140196552,103661292,Dendrocolaptes sanctithomae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendrocolaptes,sanctithomae,,,,"(Lafresnaye, 1852)",Least Concern,,3.1,Decreasing,Global
140197097,103670758,Xenops genibarbis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xenops,genibarbis,,,,"Illiger, 1811",Least Concern,,3.1,Decreasing,Global
140430242,22702746,Pseudocolaptes lawrencii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Pseudocolaptes,lawrencii,,,,"Ridgway, 1878",Least Concern,,3.1,Stable,Global
140516951,22729072,Hylopezus dives,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Hylopezus,dives,,,,"Salvin, 1865",Least Concern,,3.1,Decreasing,Global
140519421,22703339,Hylopezus perspicillatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Hylopezus,perspicillatus,,,,"(Lawrence, 1861)",Least Concern,,3.1,Decreasing,Global
140521432,22703249,Grallaria guatimalensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Grallaria,guatimalensis,,,,"Prévost & Des Murs, 1842",Least Concern,,3.1,Decreasing,Global
140525282,22703231,Pittasoma michleri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CONOPOPHAGIDAE,Pittasoma,michleri,,,,"Cassin, 1860",Least Concern,,3.1,Decreasing,Global
140949181,22696457,Falco rufigularis,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Falco,rufigularis,,,,"Daudin, 1800",Least Concern,,3.1,Decreasing,Global
140961639,22696291,Micrastur semitorquatus,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Micrastur,semitorquatus,,,,"(Vieillot, 1817)",Least Concern,,3.1,Decreasing,Global
140967339,22696270,Micrastur ruficollis,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Micrastur,ruficollis,,,,"(Vieillot, 1817)",Least Concern,,3.1,Decreasing,Global
