internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
77651850,Agalychnis spurrelli,"Agalychnis litodryas (Duellman &amp; Trueb, 1967)",Agalychnis,litodryas,"(Duellman &amp; Trueb, 1967)",,
55296,Triprion spinosus,"Gastrotheca coronata Stejneger, 1911",Gastrotheca,coronata,"Stejneger, 1911",,
55296,Triprion spinosus,"Nototrema  coronatum (Stejneger, 1911)",Nototrema ,coronatum,"(Stejneger, 1911)",,
55296,Triprion spinosus,"Hyla  spinosa  Steindachner, 1864",Hyla ,spinosa ,"Steindachner, 1864",,
55296,Triprion spinosus,"Anotheca spinosa (Steindachner, 1864)",Anotheca,spinosa,"(Steindachner, 1864)",,
55482,Ecnomiohyla fimbrimembra,"Hyla richardi Taylor, 1948",Hyla,richardi,"Taylor, 1948",,
55482,Ecnomiohyla fimbrimembra,"Hyla richardtaylori Taylor, 1954",Hyla,richardtaylori,"Taylor, 1954",,
55482,Ecnomiohyla fimbrimembra,"Hyla  fimbrimembra  Taylor, 1948",Hyla ,fimbrimembra ,"Taylor, 1948",,
55586,Hyloscirtus palmeri,"Boana  palmeri (Boulenger, 1908)",Boana ,palmeri,"(Boulenger, 1908)",,
55586,Hyloscirtus palmeri,"Hyla  palmeri  Boulenger, 1908",Hyla ,palmeri ,"Boulenger, 1908",,
55627,Isthmohyla rivularis,"Hyla  rivularis  Taylor, 1952",Hyla ,rivularis ,"Taylor, 1952",,
55632,Boana rosenbergi,"Hyla  rosenbergi  Boulenger, 1898",Hyla ,rosenbergi ,"Boulenger, 1898",,
55632,Boana rosenbergi,"Hypsiboas rosenbergi (Boulenger, 1898)",Hypsiboas,rosenbergi,"(Boulenger, 1898)",,
55701,Isthmohyla zeteki,"Hyla  zeteki  Gaige, 1929",Hyla ,zeteki ,"Gaige, 1929",,
55855,Agalychnis lemur,"Hylomantis lemur (Boulenger, 1882)",Hylomantis,lemur,"(Boulenger, 1882)",,
55855,Agalychnis lemur,"Phyllomedusa lemur Boulenger, 1882",Phyllomedusa,lemur,"Boulenger, 1882",,
56010,Smilisca sila,"Hyla  sila (Duellman & Trueb, 1966)",Hyla ,sila,"(Duellman & Trueb, 1966)",,
56406,Pristimantis altae,"Eleutherodactylus altae Dunn, 1942",Eleutherodactylus,altae,"Dunn, 1942",,
56472,Craugastor bransfordii,"Lithodytes bransfordii Cope, 1886",Lithodytes,bransfordii,"Cope, 1886",,
56472,Craugastor bransfordii,"Hylodes bransfordii (Cope, 1886)",Hylodes,bransfordii,"(Cope, 1886)",,
56472,Craugastor bransfordii,"Eleutherodactylus bransfordii (Cope, 1886)",Eleutherodactylus,bransfordii,"(Cope, 1886)",,
56472,Craugastor bransfordii,"Microbatrachylus bransfordii (Cope, 1886)",Microbatrachylus,bransfordii,"(Cope, 1886)",,
56472,Craugastor bransfordii,"Microbatrachylus  rearki Taylor, 1952",Microbatrachylus ,rearki,"Taylor, 1952",,
56472,Craugastor bransfordii,"Microbatrachylus  costaricensis Taylor, 1952",Microbatrachylus ,costaricensis,"Taylor, 1952",,
56472,Craugastor bransfordii,"Eleutherodactylus costaricensis (Taylor, 1952)",Eleutherodactylus,costaricensis,"(Taylor, 1952)",,
56472,Craugastor bransfordii,"Eleutherodactylus rearki (Taylor, 1952)",Eleutherodactylus,rearki,"(Taylor, 1952)",,
56482,Strabomantis bufoniformis,"Eleutherodactylus  bufoniformis (Boulenger, 1896)",Eleutherodactylus ,bufoniformis,"(Boulenger, 1896)",,
56482,Strabomantis bufoniformis,"Craugastor bufoniformis (Boulenger, 1896)",Craugastor,bufoniformis,"(Boulenger, 1896)",,
56482,Strabomantis bufoniformis,"Limnophys  bufoniformis (Boulenger, 1896)",Limnophys ,bufoniformis,"(Boulenger, 1896)",,
56482,Strabomantis bufoniformis,"Hylodes  bufoniformis  Boulenger, 1896",Hylodes ,bufoniformis ,"Boulenger, 1896",,
56497,Pristimantis caryophyllaceus,"Eleutherodactylus caryophyllaceus (Barbour, 1928)",Eleutherodactylus,caryophyllaceus,"(Barbour, 1928)",,
56497,Pristimantis caryophyllaceus,"Syrrhopus  caryophyllaceus  Barbour, 1928",Syrrhopus ,caryophyllaceus ,"Barbour, 1928",,
56501,Pristimantis cerasinus,"Eleutherodactylus cerasinus (Stejneger, 1904)",Eleutherodactylus,cerasinus,"(Stejneger, 1904)",,
56501,Pristimantis cerasinus,"Eleutherodactylus peraltae Barbour, 1928",Eleutherodactylus,peraltae,"Barbour, 1928",,
56501,Pristimantis cerasinus,"Eleutherodactylus tiptoni Lynch, 1964",Eleutherodactylus,tiptoni,"Lynch, 1964",,
56501,Pristimantis cerasinus,"Eleutherodactylus operosus Savage, McCranie & Wilson, 1999",Eleutherodactylus,operosus,"Savage, McCranie & Wilson, 1999",,
56501,Pristimantis cerasinus,"Craugastor cerasinus (Cope, 1875)",Craugastor,cerasinus,"(Cope, 1875)",,
56501,Pristimantis cerasinus,"Hylodes  cerasinus  Cope, 1875",Hylodes ,cerasinus ,"Cope, 1875",,
56528,Craugastor crassidigitus,"Eleutherodactylus crassidigitus Taylor, 1952",Eleutherodactylus,crassidigitus,"Taylor, 1952",,
56560,Diasporus diastema,"Lithodytes diastema  Cope, 1875",Lithodytes,diastema ,"Cope, 1875",,
56560,Diasporus diastema,"Hylodes  diastema (Cope, 1875)",Hylodes ,diastema,"(Cope, 1875)",,
56560,Diasporus diastema,"Eleutherodactylus diastema (Cope, 1875)",Eleutherodactylus,diastema,"(Cope, 1875)",,
56560,Diasporus diastema,"Hyla chica Noble, 1918",Hyla,chica,"Noble, 1918",,
56560,Diasporus diastema,"Syrrhopus ineptus Barbour, 1928",Syrrhopus,ineptus,"Barbour, 1928",,
56560,Diasporus diastema,"Pristimantis  diastema (Cope, 1875)",Pristimantis ,diastema,"(Cope, 1875)",,
5659,Crocodylus acutus,"Crocodilus acutus Cuvier, 1807",Crocodilus,acutus,"Cuvier, 1807",,
56609,Pristimantis gaigei,"Lithodytes  gaigei  Dunn, 1931",Lithodytes ,gaigei ,"Dunn, 1931",,
56609,Pristimantis gaigei,"Eleutherodactylus gaigei  (Dunn, 1931)",Eleutherodactylus,gaigei ,"(Dunn, 1931)",,
56751,Craugastor megacephalus,"Hylodes megacephalus (Cope, 1875)",Hylodes,megacephalus,"(Cope, 1875)",,
56751,Craugastor megacephalus,"Eleutherodactylus megacephalus (Cope, 1875)",Eleutherodactylus,megacephalus,"(Cope, 1875)",,
56751,Craugastor megacephalus,"Lithodytes megacephalus Cope, 1875",Lithodytes,megacephalus,"Cope, 1875",,
56777,Pristimantis moro,"Eleutherodactylus lehmanvalenciae Thornton, 1965",Eleutherodactylus,lehmanvalenciae,"Thornton, 1965",,
56777,Pristimantis moro,"Eleutherodactylus moro Savage, 1965",Eleutherodactylus,moro,"Savage, 1965",,
56795,Craugastor noblei,"Eleutherodactylus noblei Barbour & Dunn, 1921",Eleutherodactylus,noblei,"Barbour & Dunn, 1921",,
154033310,Craugastor podiciferus,"Lithodytes podiciferus Cope, 1875",Lithodytes,podiciferus,"Cope, 1875",,
154033310,Craugastor podiciferus,"Eleutherodactylus podiciferus (Cope, 1875)",Eleutherodactylus,podiciferus,"(Cope, 1875)",,
154033310,Craugastor podiciferus,"Hylodes habenatus (Cope, 1875)",Hylodes,habenatus,"(Cope, 1875)",,
154033310,Craugastor podiciferus,"Lithodytes habenatus Cope, 1875",Lithodytes,habenatus,"Cope, 1875",,
154033310,Craugastor podiciferus,"Hylodes podiciferus (Cope, 1875)",Hylodes,podiciferus,"(Cope, 1875)",,
154033310,Craugastor podiciferus,"Hylodes muricinus (Cope, 1875)",Hylodes,muricinus,"(Cope, 1875)",,
154033310,Craugastor podiciferus,"Craugastor jota (Lynch, 1980)",Craugastor,jota,"(Lynch, 1980)",,
154033310,Craugastor podiciferus,"Eleutherodactylus jota Lynch, 1980",Eleutherodactylus,jota,"Lynch, 1980",,
56933,Craugastor rugosus,"Hylodes  rugosus Peters, 1873",Hylodes ,rugosus,"Peters, 1873",,
56933,Craugastor rugosus,"Hylodes pelviculus (Cope, 1877)",Hylodes,pelviculus,"(Cope, 1877)",,
56933,Craugastor rugosus,"Lithodytes florulentus Cope, 1893",Lithodytes,florulentus,"Cope, 1893",,
56933,Craugastor rugosus,"Lithodytes pelviculus Cope, 1877",Lithodytes,pelviculus,"Cope, 1877",,
56933,Craugastor rugosus,"Hylodes florulentus (Cope, 1893)",Hylodes,florulentus,"(Cope, 1893)",,
56933,Craugastor rugosus,"Eleutherodactylus pelviculus (Cope, 1877)",Eleutherodactylus,pelviculus,"(Cope, 1877)",,
56933,Craugastor rugosus,"Eleutherodactylus rugosus (Peters, 1873)",Eleutherodactylus,rugosus,"(Peters, 1873)",,
56933,Craugastor rugosus,"Eleutherodactylus florulentus (Cope, 1893)",Eleutherodactylus,florulentus,"(Cope, 1893)",,
56991,Pristimantis taeniatus,"Eleutherodactylus taeniatus (Boulenger, 1912)",Eleutherodactylus,taeniatus,"(Boulenger, 1912)",,
56995,Craugastor taurus,"Eleutherodactylus taurus Taylor, 1958",Eleutherodactylus,taurus,"Taylor, 1958",,
57049,Diasporus vocator,"Eleutherodactylus vocator Taylor, 1955",Eleutherodactylus,vocator,"Taylor, 1955",,
57049,Diasporus vocator,"Pristimantis  vocator (Taylor, 1955)",Pristimantis ,vocator,"(Taylor, 1955)",,
57816,Hypopachus pictiventris,"Engystoma  pictiventris (Cope, 1886)",Engystoma ,pictiventris,"(Cope, 1886)",,
57816,Hypopachus pictiventris,"Microhyla  pictiventris  (Cope, 1886)",Microhyla ,pictiventris ,"(Cope, 1886)",,
57816,Hypopachus pictiventris,"Gastrophryne pictiventris (Cope, 1886)",Gastrophryne,pictiventris,"(Cope, 1886)",,
57816,Hypopachus pictiventris,"Engystoma  pictiventre  Cope, 1886",Engystoma ,pictiventre ,"Cope, 1886",,
57900,Ctenophryne aterrima,"Glossostoma aterrimum Günther, 1901",Glossostoma,aterrimum,"Günther, 1901",,
57900,Ctenophryne aterrima,"Nelsonophryne aterrima (Günther, 1901)",Nelsonophryne,aterrima,"(Günther, 1901)",,
58732,Lithobates taylori,"Rana taylori Smith, 1959",Rana,taylori,"Smith, 1959",,
59147,Bolitoglossa colonnea,"Oedipus  colonneus  Dunn, 1924",Oedipus ,colonneus ,"Dunn, 1924",,
59155,Bolitoglossa diminuta,"Nototriton  diminuta (Robinson, 1976)",Nototriton ,diminuta,"(Robinson, 1976)",,
59172,Bolitoglossa lignicolor,"Spelerpes punctatum Brocchi, 1883",Spelerpes,punctatum,"Brocchi, 1883",,
59172,Bolitoglossa lignicolor,"Oedipus  lignicolor (Peters, 1873)",Oedipus ,lignicolor,"(Peters, 1873)",,
59172,Bolitoglossa lignicolor,"Oedipus ahli Unterstein, 1930",Oedipus,ahli,"Unterstein, 1930",,
59172,Bolitoglossa lignicolor,"Bolitoglossa  ahli (Unterstein, 1930)",Bolitoglossa ,ahli,"(Unterstein, 1930)",,
59172,Bolitoglossa lignicolor,"Bolitoglossa palustris Taylor, 1949",Bolitoglossa,palustris,"Taylor, 1949",,
59172,Bolitoglossa lignicolor,"Spelerpes  lignicolor  Peters, 1873",Spelerpes ,lignicolor ,"Peters, 1873",,
59210,Bolitoglossa striatula,"Oedipus  striatulus  Noble, 1918",Oedipus ,striatulus ,"Noble, 1918",,
59327,Oedipina uniformis,"Oedipina longicauda Taylor, 1952",Oedipina,longicauda,"Taylor, 1952",,
59327,Oedipina uniformis,"Ophiobatrachus vermicularis Gray, 1868",Ophiobatrachus,vermicularis,"Gray, 1868",,
59327,Oedipina uniformis,"Spelerpes  uniformis (Keferstein, 1868)",Spelerpes ,uniformis,"(Keferstein, 1868)",,
59327,Oedipina uniformis,"Spelerpes  vermicularis (Gray, 1868)",Spelerpes ,vermicularis,"(Gray, 1868)",,
59327,Oedipina uniformis,"Oedipus  uniformis (Keferstein, 1868)",Oedipus ,uniformis,"(Keferstein, 1868)",,
59327,Oedipina uniformis,"Oedipina syndactyla Taylor, 1948",Oedipina,syndactyla,"Taylor, 1948",,
59327,Oedipina uniformis,"Oedipina  vermicularis (Gray, 1868)",Oedipina ,vermicularis,"(Gray, 1868)",,
59327,Oedipina uniformis,"Oedipina bonitaensis Taylor, 1952",Oedipina,bonitaensis,"Taylor, 1952",,
59327,Oedipina uniformis,"Oedipina longissima Taylor, 1952",Oedipina,longissima,"Taylor, 1952",,
59327,Oedipina uniformis,"Oedipina inusitata Taylor, 1952",Oedipina,inusitata,"Taylor, 1952",,
59543,Dermophis glandulosus,"Dermophis balboai Taylor, 1968",Dermophis,balboai,"Taylor, 1968",,
63758,Conophis lineatus,"Conophis concolor Cope, 1867",Conophis,concolor,"Cope, 1867",,
63774,Drymarchon melanurus,"Spilotes melanurus Dumeril, Bibron & Dumeril, 1854",Spilotes,melanurus,"Dumeril, Bibron & Dumeril, 1854",,
64003310,Phrynonax poecilonotus,"Pseustes poecilonotus (Günther, 1858)",Pseustes,poecilonotus,"(Günther, 1858)",,
64003310,Phrynonax poecilonotus,"Spilotes poecilonotus Günther, 1858",Spilotes,poecilonotus,"Günther, 1858",,
63917,Sibon dimidiatus,"Leptognathus dimidiatus Günther, 1872",Leptognathus,dimidiatus,"Günther, 1872",,
11534,Lepidochelys olivacea,"Chelonia olivacea Eschscholtz, 1829",Chelonia,olivacea,"Eschscholtz, 1829",,
176130,Hemidactylus frenatus,"Hemidactylus tristis Sauvage, 1879",Hemidactylus,tristis,"Sauvage, 1879",,
176130,Hemidactylus frenatus,"Hemidactylus vandermeer-mohri Brongersma, 1928",Hemidactylus,vandermeer-mohri,"Brongersma, 1928",,
176130,Hemidactylus frenatus,"Pnoepus bojeri (Fitzinger, 1843)",Pnoepus,bojeri,"(Fitzinger, 1843)",,
176130,Hemidactylus frenatus,"Hemidactylus nigriventris Lidth de Jeude, 1905",Hemidactylus,nigriventris,"Lidth de Jeude, 1905",,
176130,Hemidactylus frenatus,"Pnoepus papuensis (Macleay, 1877)",Pnoepus,papuensis,"(Macleay, 1877)",,
176130,Hemidactylus frenatus,"Hemidactylus punctatus Jerdon, 1853",Hemidactylus,punctatus,"Jerdon, 1853",,
176130,Hemidactylus frenatus,"Pnoepus frenatus (Schlegel in Duméril & Bibron, 1836)",Pnoepus,frenatus,"(Schlegel in Duméril & Bibron, 1836)",,
176130,Hemidactylus frenatus,"Pnoepus punctatus (Jerdon, 1853)",Pnoepus,punctatus,"(Jerdon, 1853)",,
176130,Hemidactylus frenatus,"Hemidactylus hexaspis Cope, 1869",Hemidactylus,hexaspis,"Cope, 1869",,
176130,Hemidactylus frenatus,"Hemidactylus okinavensis Okada, 1936",Hemidactylus,okinavensis,"Okada, 1936",,
176130,Hemidactylus frenatus,"Hemidactylus longiceps Cope, 1869",Hemidactylus,longiceps,"Cope, 1869",,
176130,Hemidactylus frenatus,"Hemidactylus vittatus Gray, 1845",Hemidactylus,vittatus,"Gray, 1845",,
176130,Hemidactylus frenatus,"Hemidactylus javanicus Fitzinger, 1826 [<i>nomen nudum</i>]",Hemidactylus,javanicus,"Fitzinger, 1826 [<i>nomen nudum</i>]",,
41065,Rhinella marina,"Rana marina Linnaeus, 1758",Rana,marina,"Linnaeus, 1758",,
41065,Rhinella marina,"Bufo marinus ssp. horribilis Cei, Erspamer & Roseghini, 1968",Bufo,marinus,,subspecies,"Cei, Erspamer & Roseghini, 1968"
41065,Rhinella marina,"Bufo pythecodactylus Rivero, 1961",Bufo,pythecodactylus,"Rivero, 1961",,
41065,Rhinella marina,"Bufo brasiliensis Laurenti, 1768",Bufo,brasiliensis,"Laurenti, 1768",,
41065,Rhinella marina,"Rana gigas Walbaum, 1784",Rana,gigas,"Walbaum, 1784",,
41065,Rhinella marina,"Rana humeris-armata Lacépède, 1788",Rana,humeris-armata,"Lacépède, 1788",,
41065,Rhinella marina,"Bufo horridus Daudin, 1802",Bufo,horridus,"Daudin, 1802",,
41065,Rhinella marina,"Bufo humeralis Daudin, 1803",Bufo,humeralis,"Daudin, 1803",,
41065,Rhinella marina,"Bombinator maculatus Merrem, 1820",Bombinator,maculatus,"Merrem, 1820",,
41065,Rhinella marina,"Rana maxima Merrem, 1820",Rana,maxima,"Merrem, 1820",,
41065,Rhinella marina,"Bufo maculiventris Spix, 1824",Bufo,maculiventris,"Spix, 1824",,
41065,Rhinella marina,"Bufo lazarus  Spix, 1824",Bufo,lazarus ,"Spix, 1824",,
41065,Rhinella marina,"Bufo albicans Spix, 1824",Bufo,albicans,"Spix, 1824",,
41065,Rhinella marina,"Bufo  horribilis Wiegmann, 1833",Bufo ,horribilis,"Wiegmann, 1833",,
41065,Rhinella marina,"Bufo pithecodactylus Werner, 1899",Bufo,pithecodactylus,"Werner, 1899",,
41065,Rhinella marina,"Bufo marinus ssp. marinus Schmidt, 1932",Bufo,marinus,,subspecies,"Schmidt, 1932"
41065,Rhinella marina,"Bufo marinus ssp. horribilis Lynch & Fugler, 1965",Bufo,marinus,,subspecies,"Lynch & Fugler, 1965"
41065,Rhinella marina,"Bufo marinus (Linnaeus, 1758)",Bufo,marinus,"(Linnaeus, 1758)",,
41065,Rhinella marina,"Bufo agua Latreille, 1801",Bufo,agua,"Latreille, 1801",,
41065,Rhinella marina,"Rana brasiliana (Laurenti, 1768)",Rana,brasiliana,"(Laurenti, 1768)",,
41065,Rhinella marina,"Bombinator horridus (Daudin, 1802)",Bombinator,horridus,"(Daudin, 1802)",,
41065,Rhinella marina,"Docidophryne agua (Latreille, 1801)",Docidophryne,agua,"(Latreille, 1801)",,
41065,Rhinella marina,"Docidophryne Lazarus (Spix, 1824)",Docidophryne,Lazarus,"(Spix, 1824)",,
41065,Rhinella marina,"Phrynoidis agua (Latreille, 1801)",Phrynoidis,agua,"(Latreille, 1801)",,
41065,Rhinella marina,"Bufo angustipes Taylor & Smith, 1945",Bufo,angustipes,"Taylor & Smith, 1945",,
41777,Pecari tajacu,"Pecari maximus M. van Roosmalen, Frenz, Hooft, de Iongh & Leirs, 2007",Pecari,maximus,"M. van Roosmalen, Frenz, Hooft, de Iongh & Leirs, 2007",,
4615,Chelonia mydas,"Testudo mydas Linnaeus, 1758",Testudo,mydas,"Linnaeus, 1758",,
55006,Hyalinobatrachium chirripoi,"Cochranella chirripoi Taylor, 1958",Cochranella,chirripoi,"Taylor, 1958",,
55006,Hyalinobatrachium chirripoi,"Centrolenella chirripoi (Taylor, 1958)",Centrolenella,chirripoi,"(Taylor, 1958)",,
55367,Hemiphractus fasciatus,"Ceratohyla  fasciata (Peters, 1862)",Ceratohyla ,fasciata,"(Peters, 1862)",,
55367,Hemiphractus fasciatus,"Cerathyla panamensis Stejneger, 1917",Cerathyla,panamensis,"Stejneger, 1917",,
55367,Hemiphractus fasciatus,"Hemiphractus  panamensis (Stejneger, 1917)",Hemiphractus ,panamensis,"(Stejneger, 1917)",,
55329,Gastrotheca cornuta,"Nototrema cornutum Boulenger, 1898",Nototrema,cornutum,"Boulenger, 1898",,
55329,Gastrotheca cornuta,"Hyla ceratophrys Stejneger, 1911",Hyla,ceratophrys,"Stejneger, 1911",,
55558,Dendropsophus microcephalus,"Hyla cherrei Cope, 1894",Hyla,cherrei,"Cope, 1894",,
55558,Dendropsophus microcephalus,"Hyla  underwoodi  Boulenger, 1899",Hyla ,underwoodi ,"Boulenger, 1899",,
55558,Dendropsophus microcephalus,"Hyla  cherrii Günther, 1901",Hyla ,cherrii,"Günther, 1901",,
55558,Dendropsophus microcephalus,"Hyla  misera  Werner, 1903",Hyla ,misera ,"Werner, 1903",,
55558,Dendropsophus microcephalus,"Hyla  microcephala  ssp. martini  Smith, 1951",Hyla ,microcephala ,,subspecies,"Smith, 1951"
55558,Dendropsophus microcephalus,"Hyla  microcephala  ssp. underwoodi Duellman & Fouquette, 1968",Hyla ,microcephala ,,subspecies,"Duellman & Fouquette, 1968"
55558,Dendropsophus microcephalus,"Hyla microcephala ssp. misera Fouquette, 1968",Hyla,microcephala,,subspecies,"Fouquette, 1968"
55558,Dendropsophus microcephalus,"Hyla  microcephala  ssp. cherrei Duellman, 2001",Hyla ,microcephala ,,subspecies,"Duellman, 2001"
55558,Dendropsophus microcephalus,"Hyla  microcephala  Cope, 1886",Hyla ,microcephala ,"Cope, 1886",,
55811,Osteopilus septentrionalis,"Hyla  septentrionalis  Duméril & Bibron, 1841",Hyla ,septentrionalis ,"Duméril & Bibron, 1841",,
55811,Osteopilus septentrionalis,"Trachycephalus  marmoratus  Duméril & Bibron, 1841",Trachycephalus ,marmoratus," Duméril & Bibron, 1841",,
55811,Osteopilus septentrionalis,"Trachycephalus  insulsus  Cope, 1863",Trachycephalus ,insulsus ,"Cope, 1863",,
55811,Osteopilus septentrionalis,"Trachycephalus  wrightii  Cope, 1863",Trachycephalus ,wrightii ,"Cope, 1863",,
55811,Osteopilus septentrionalis,"Trachycephalus  septentrionalis (Duméril and Bibron, 1841)",Trachycephalus ,septentrionalis,"(Duméril and Bibron, 1841)",,
55811,Osteopilus septentrionalis,"Hyla  schebestana Werner, 1917",Hyla ,schebestana,"Werner, 1917",,
55811,Osteopilus septentrionalis,"Hyla  microterodisca  Werner, 1921",Hyla ,microterodisca ,"Werner, 1921",,
55811,Osteopilus septentrionalis,"Hyla  dominicensis  ssp. septentrionalis Mertens, 1938",Hyla ,dominicensis ,,subspecies,"Mertens, 1938"
55811,Osteopilus septentrionalis,"Hyla  insulsa (Cope, 1863)",Hyla ,insulsa,"(Cope, 1863)",,
55811,Osteopilus septentrionalis,"Hyla  dominicensis  ssp. insulsa Mittleman, 1950",Hyla ,dominicensis ,,subspecies,"Mittleman, 1950"
56006,Smilisca baudinii,"Hyla  vanvlietii  Baird, 1854",Hyla ,vanvlietii ,"Baird, 1854",,
56006,Smilisca baudinii,"Hyla  vociferans  Baird, 1859",Hyla ,vociferans ,"Baird, 1859",,
56006,Smilisca baudinii,"Hyla  muricolor  Cope, 1862",Hyla ,muricolor ,"Cope, 1862",,
56006,Smilisca baudinii,"Smilisca  daulinia  Cope, 1865",Smilisca ,daulinia ,"Cope, 1865",,
56006,Smilisca baudinii,"Smilisca  daudinii Cope, 1871",Smilisca ,daudinii,"Cope, 1871",,
56006,Smilisca baudinii,"Hyla  pansosana  Brocchi, 1877",Hyla ,pansosana ,"Brocchi, 1877",,
56006,Smilisca baudinii,"Hyla  beltrani  Taylor, 1942",Hyla ,beltrani ,"Taylor, 1942",,
56006,Smilisca baudinii,"Hyla  manisorum  Taylor, 1954",Hyla ,manisorum ,"Taylor, 1954",,
56006,Smilisca baudinii,"Hyla  baudinii  Duméril & Bibron, 1841",Hyla ,baudinii ,"Duméril & Bibron, 1841",,
56684,Eleutherodactylus johnstonei,"Hylodes  johnstonei (Barbour, 1914)",Hylodes ,johnstonei,"(Barbour, 1914)",,
56684,Eleutherodactylus johnstonei,"Hyla  barbudensis  Auffenberg, 1958",Hyla ,barbudensis ,"Auffenberg, 1958",,
56684,Eleutherodactylus johnstonei,"Eleutherodactylus barbudensis (Auffenberg, 1958)",Eleutherodactylus,barbudensis,"(Auffenberg, 1958)",,
56684,Eleutherodactylus johnstonei,"Eleutherodactylus  johnstonii Sutherland & Nunnemacher, 1981",Eleutherodactylus ,johnstonii,"Sutherland & Nunnemacher, 1981",,
56684,Eleutherodactylus johnstonei,"Eleutherodactylus  johnstoni Gorzula, 1989",Eleutherodactylus ,johnstoni,"Gorzula, 1989",,
57114,Leptodactylus bolivianus,"Rana  ocellata  Linnaeus, 1758",Rana ,ocellata," Linnaeus, 1758",,
57114,Leptodactylus bolivianus,"Cystignathus  ocellatus (Linnaeus, 1758)",Cystignathus ,ocellatus,"(Linnaeus, 1758)",,
57114,Leptodactylus bolivianus,"Leptodactylus  ocellatus (Linnaeus, 1758)",Leptodactylus ,ocellatus,"(Linnaeus, 1758)",,
57114,Leptodactylus bolivianus,"Gnathophysa  ocellata (Linnaeus, 1758)",Gnathophysa ,ocellata,"(Linnaeus, 1758)",,
57114,Leptodactylus bolivianus,"Leptognathus  ocellatus (Linnaeus, 1758)",Leptognathus ,ocellatus,"(Linnaeus, 1758)",,
57114,Leptodactylus bolivianus,"Leptodactylus  romani  Melin, 1941",Leptodactylus ,romani ,"Melin, 1941",,
57127,Leptodactylus fragilis,"Leptodactylus mystaceus labialis Shreve, 1957",Leptodactylus,mystaceus labialis,"Shreve, 1957",,
57127,Leptodactylus fragilis,"Leptodactylus mystaceus ssp. labialis Shreve, 1957",Leptodactylus,mystaceus,,subspecies,"Shreve, 1957"
57127,Leptodactylus fragilis,"Leptodactylus labialis (Cope, 1878)",Leptodactylus,labialis,"(Cope, 1878)",,
57127,Leptodactylus fragilis,"Cystignathus  fragilis  Brocchi, 1877",Cystignathus ,fragilis ,"Brocchi, 1877",,
58565,Lithobates catesbeianus,"Rana catesbeiana Shaw, 1802",Rana,catesbeiana,"Shaw, 1802",,
58565,Lithobates catesbeianus,"Lithobates catesbeiana (Shaw, 1802) [orth. error]",Lithobates,catesbeiana,"(Shaw, 1802) [orth. error]",,
64344,Porthidium nasutum,"Bothrops nasutus Bocourt, 1868",Bothrops,nasutus,"Bocourt, 1868",,
8005,Eretmochelys imbricata,"Testudo imbricata Linnaeus, 1766",Testudo,imbricata,"Linnaeus, 1766",,
55600,Isthmohyla picadoi,"Hyla  picadoi  Dunn, 1937",Hyla ,picadoi ,"Dunn, 1937",,
203553,Ninia psephota,"Catostoma psephotum Cope, 1875",Catostoma,psephotum,"Cope, 1875",,
16391113,Marisora alliacea,"Mabuya mabouya ssp. alliacea Cope, 1875",Mabuya,mabouya,,subspecies,"Cope, 1875"
16391158,Marisora brachypoda,"Mabuya brachypoda Taylor, 1956",Mabuya,brachypoda,"Taylor, 1956",,
81265980,Cebus imitator,"Cebus capucinus ssp. imitator Thomas, 1903",Cebus,capucinus,,subspecies,"Thomas, 1903"
81265980,Cebus imitator,"Cebus capucinus ssp. limitaneus Hollister, 1914",Cebus,capucinus,,subspecies,"Hollister, 1914"
12304,Lontra longicaudis,"Lutra longicaudis ssp. longicaudis Olfers, 1818",Lutra,longicaudis,,subspecies,"Olfers, 1818"
2136,Artibeus lituratus,"Artibeus intermedius Allen, 1897",Artibeus,intermedius,"Allen, 1897",,
2130,Enchisthenes hartii,"Artibeus hartii Thomas, 1892",Artibeus,hartii,"Thomas, 1892",,
99586593,Dermanura watsoni,"Artibeus watsoni Thomas, 1901",Artibeus,watsoni,"Thomas, 1901",,
99586593,Dermanura watsoni,"Dermanura incomitata Kalko & Handley, 1994",Dermanura,incomitata,"Kalko & Handley, 1994",,
2140,Dermanura tolteca,"Artibeus toltecus (Saussure, 1860)",Artibeus,toltecus,"(Saussure, 1860)",,
2140,Dermanura tolteca,"Dermanura toltecus (Saussure, 1860) [orth. err.]",Dermanura,toltecus,"(Saussure, 1860) [orth. err.]",,
83683287,Dermanura phaeotis,"Artibeus phaeotis (Miller, 1902)",Artibeus,phaeotis,"(Miller, 1902)",,
2123,Dermanura azteca,"Artibeus aztecus K. Andersen, 1906",Artibeus,aztecus,"K. Andersen, 1906",,
2123,Dermanura azteca,"Dermanura aztecus K. Andersen, 1906 [orth. error]",Dermanura,aztecus,"K. Andersen, 1906 [orth. error]",,
123984355,Natalus mexicanus,"Natalaus stramineus ssp. mexicanus Miller, 1902",Natalaus,stramineus,,subspecies,"Miller, 1902"
123984355,Natalus mexicanus,"Natalus lanatus Tejedor, 2005",Natalus,lanatus,"Tejedor, 2005",,
14830,Noctilio leporinus,"Vespertilio leporinus Linnaeus, 1758",Vespertilio,leporinus,"Linnaeus, 1758",,
88149202,Lophostoma silvicolum,"Tonatia silvicola (d'Orbigny, 1836)",Tonatia,silvicola,"(d'Orbigny, 1836)",,
