internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
60168,Pseudobatos leucorhynchus,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Pseudobatos,leucorhynchus,,,,,"(Günther, 1867)","Last <em>et al</em>. (2016) revised the genus <em>Rhinobatos</em>, transferring <em>glaucostigma</em>, <em>horkelii</em>, <em>lentiginosus</em>, <em>leucorhynchus</em>, <em>percellens</em>, <em>planiceps</em>, <em>prahli</em>, and <em>productus</em> to the new genus <em>Pseudobatos</em>."
60178,Zapteryx xyster,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,TRYGONORRHINIDAE,Zapteryx,xyster,,,,,"Jordan &amp; Evermann, 1896",
60235,Heterodontus mexicanus,ANIMALIA,CHORDATA,HETERODONTIFORMES,CHONDRICHTHYES,HETERODONTIDAE,Heterodontus,mexicanus,,,,,"Taylor &amp; Castro-Aguirre, 1972",<em>Heterodontus mexicanus</em> co-occurs with <em>H. francisci</em> in the Gulf of California and these species may be confused in the field. It may be confused with <em>H. quoyi</em> in the southern part of its range.
60245,Etmopterus virens,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,ETMOPTERIDAE,Etmopterus,virens,,,,,"Bigelow, Schroeder &amp; Springer, 1953",
61403,Diplobatis ommata,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,NARCINIDAE,Diplobatis,ommata,,,,,"(Jordan &amp; Gilbert, 1890)",
63158,Pseudobatos prahli,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Pseudobatos,prahli,,,,,"(Acero P. &amp; Franke, 1995)","Last <em>et al</em>. (2016a) revised the genus <em>Rhinobatos</em>, transferring <em>glaucostigma</em>, <em>horkelii</em>, <em>lentiginosus</em>, <em>leucorhynchus</em>, <em>percellens</em>, <em>planiceps</em>, <em>prahli</em>, and <em>productus</em> to the new genus <em>Pseudobatos</em>."
161335,Urotrygon rogersi,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,rogersi,,,,,"(Jordan &amp; Starks, 1895)",
161336,Scyliorhinus boa,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Scyliorhinus,boa,,,,,"Goode &amp; Bean, 1896",
161344,Rostroraja velezi,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Rostroraja,velezi,,,,,"(Chirichigno F., 1973)",
161355,Nasolamia velox,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Nasolamia,velox,,,,,"(Gilbert, 1898)",
161394,Urotrygon simulatrix,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,simulatrix,,,,,"Miyake &amp; McEachran, 1988",
161396,Aetomylaeus asperrimus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MYLIOBATIDAE,Aetomylaeus,asperrimus,,,,,"(Gilbert, 1898)","White (2014) placed the genus <em>Pteromylaeus</em> Garman, 1913 into synonymy with&#160;<em>Aetomylaeus</em> Garman, 1908."
161415,Breviraja mouldi,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Breviraja,mouldi,,,,,"McEachran &amp; Matheson, 1995",Often confused with <em>Breviraja spinosa</em>.
161423,Narcine vermiculata,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,NARCINIDAE,Narcine,vermiculata,,,,,"Breder, 1928","A third nominal species of <em>Narcine</em> from the eastern Pacific, <em>N. schmidti </em>Hildebrand, 1948 is thought to be a junior synonym of <em>N. vermiculata</em> (Carvalho 1999)."
161451,Mustelus albipinnis,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,albipinnis,,,,,"Castro-Aguirre, Antuna-Mendiola, González-Acosta &amp; de la Cruz-Agüero, 2005",
161457,Pseudobatos glaucostigmus,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Pseudobatos,glaucostigmus,,,,,"(Jordan &amp; Gilbert, 1883)","Last <em>et al</em>. (2016) revised the genus <em>Rhinobatos</em>, transferring <em>glaucostigma</em>, <em>horkelii</em>, <em>lentiginosus</em>, <em>leucorhynchus</em>, <em>percellens</em>, <em>planiceps</em>, <em>prahli</em>, and <em>productus</em> to the new genus <em>Pseudobatos</em>."
161479,Galeus arae,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PENTANCHIDAE,Galeus,arae,,,,,"(Nichols, 1927)","This is a member of the <em>Galeus arae</em> complex of the Western Atlantic. The taxonomy of this complex was revised with former subspecies now listed as full species (Konstantinou and Cozzi 1998, Konstantinou <em>et al.</em> 2000)."
161481,Schroederobatis americana,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ANACANTHOBATIDAE,Schroederobatis,americana,,,,,"(Bigelow &amp; Schroeder, 1962)",
161556,Dactylobatus armatus,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dactylobatus,armatus,,,,,"Bean &amp; Weed, 1909",
161565,Dipturus garricki,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,garricki,,,,,"(Bigelow &amp; Schroeder, 1958)",
161642,Fenestraja plutonia,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,GURGESIELLIDAE,Fenestraja,plutonia,,,,,"(Garman, 1881)",
161662,Rhizoprionodon longurio,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Rhizoprionodon,longurio,,,,,"(Jordan &amp; Gilbert, 1882)",
161689,Urotrygon aspidura,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,aspidura,,,,,"(Jordan &amp; Gilbert, 1882)",
161694,Rostroraja equatorialis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Rostroraja,equatorialis,,,,,"(Jordan &amp; Bollman, 1890)",
161716,Narcine entemedor,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,NARCINIDAE,Narcine,entemedor,,,,,"Jordan &amp; Starks, 1895",
161730,Urotrygon munda,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,munda,,,,,"Gill, 1863",
161747,Urotrygon nana,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,nana,,,,,"Miyake &amp; McEachran, 1988",
14134431,Gymnura crebripunctata,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,GYMNURIDAE,Gymnura,crebripunctata,,,,,"(Peters, 1869)","There has been a great deal of historic uncertainty regarding the taxonomic status of Eastern Pacific gymnurids, with some authors considering <span style=""font-style: italic;"">Gymnura crebripunctata</span>&#160;to be a junior synonym of <span style=""font-style: italic;"">G. marmorata</span>. However, Smith <em>et al.</em> (2009) confirmed the validity of <em>G.&#160;</em><span style=""font-style: italic;"">crebripunctata</span>&#160;as a distinct species using both morphometric and molecular techniques."
56641,Craugastor gulosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,gulosus,,,,,"(Cope, 1875)","This species was previously included in the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005). The rediscovery of this species in 1976 showed it to be a largely montane frog, occupying an apparently small range in the borderland of Costa Rica and Panama (Savage and Myers 2002)."
55309,Duellmanohyla lythrodes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Duellmanohyla,lythrodes,,,,,"(Savage, 1968)",Further taxonomic work is needed to finally determine whether <i>Duellmanohyla lythrodes</i> is a synonym of <i>Duellmanohyla rufioculis</i> (Federico Bolaños pers. comm. 2007).
55912,Ptychohyla legleri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ptychohyla,legleri,,,,,"(Taylor, 1958)",
59148,Bolitoglossa compacta,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,compacta,,,,,"Wake, Brame &amp; Duellman, 1973",
166975,Oreochromis niloticus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,niloticus,,,,,"(Linnaeus, 1758)",Also reported as <em>Tilapia nilotica</em> (antiquated name).
22723926,Cyanocompsa parellina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Cyanocompsa,parellina,,,,,"(Bonaparte, 1850)",
22723807,Pheucticus tibialis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Pheucticus,tibialis,,,,,"Lawrence, 1867",
22723828,Caryothraustes poliogaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Caryothraustes,poliogaster,,,,,"(Du Bus De Gisignies, 1847)",
22724096,Icterus mesomelas,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,mesomelas,,,,,"(Wagler, 1829)",
22724111,Icterus pustulatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,pustulatus,,,,,"(Wagler, 1829)",
22724317,Quiscalus nicaraguensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Quiscalus,nicaraguensis,,,,,"Salvin & Godman, 1891",
22724302,Dives dives,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Dives,dives,,,,,"(Deppe, 1830)",
22723994,Psarocolius wagleri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,wagleri,,,,,"(Gray, 1845)",
22724065,Amblycercus holosericeus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Amblycercus,holosericeus,,,,,"(Deppe, 1830)",
22722416,Habia fuscicauda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Habia,fuscicauda,,,,,"(Cabanis, 1861)",
22722182,Chlorospingus pileatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chlorospingus,pileatus,,,,,"Salvin, 1864",
22721094,Junco vulcani,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Junco,vulcani,,,,,"(Boucard, 1878)",
22721224,Peucaea ruficauda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Peucaea,ruficauda,,,,,"(Bonaparte, 1853)",
22721294,Aimophila rufescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Aimophila,rufescens,,,,,"(Swainson, 1827)",
22724923,Arremon costaricensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,costaricensis,,,,,"(Bangs, 1907)","<p><em>Arremon torquatus</em>, <em>A. costaricensis</em>, <em>A. assimilis</em>, <em>A. basilicus</em>, <em>A. perijanus</em>, <em>A. atricapillus</em>, <em>A. phaeopleurus </em>and<em> A. phygas</em> (del Hoyo and Collar 2016) were previously lumped as A<em>. torquatus </em>following AOU (1998 &amp; supplements); SACC (2005 &amp; updates).</p>"
22721566,Arremon crassirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,crassirostris,,,,,"(Cassin, 1865)",
22721367,Arremon aurantiirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,aurantiirostris,,,,,"Lafresnaye, 1847",
22721557,Pezopetes capitalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Pezopetes,capitalis,,,,,"Cabanis, 1861",
22721560,Pselliophorus tibialis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Pselliophorus,tibialis,,,,,"(Lawrence, 1864)",
22722317,Mitrospingus cassinii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MITROSPINGIDAE,Mitrospingus,cassinii,,,,,"(Lawrence, 1861)",
22721934,Myioborus torquatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Myioborus,torquatus,,,,,"(Baird, 1865)",
22722022,Basileuterus melanogenys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,melanogenys,,,,,"Baird, 1865",
22722041,Myiothlypis fulvicauda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Myiothlypis,fulvicauda,,,,,"(Spix, 1825)","<p><em>Myiothlypis fulvicauda</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Phaeothlypis</em> following AOU (1998 &amp; supplements); SACC (2005 &amp; updates); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
22721860,Geothlypis poliocephala,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,poliocephala,,,,,"Baird, 1865",
22721651,Oreothlypis gutturalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Oreothlypis,gutturalis,,,,,"(Cabanis, 1861)","<p><em>Oreothlypis gutturalis </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Parula </em>following AOU (1998 &amp; supplements); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
22722790,Chlorophonia callophrys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Chlorophonia,callophrys,,,,,"(Cabanis, 1861)",
22722763,Euphonia anneae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,anneae,,,,,"Cassin, 1865",
22722750,Euphonia gouldi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,gouldi,,,,,"Sclater, 1857",
22722744,Euphonia imitans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,imitans,,,,,"(Hellmayr, 1936)",
22722703,Euphonia luteicapilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,luteicapilla,,,,,"(Cabanis, 1861)",
22722700,Euphonia affinis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,affinis,,,,,"(Lesson, 1842)",
22712162,Stelgidopteryx ruficollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Stelgidopteryx,ruficollis,,,,,"(Vieillot, 1817)",
22712122,Pygochelidon cyanoleuca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Pygochelidon,cyanoleuca,,,,,"(Vieillot, 1817)",
22733821,Tachycineta albilinea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Tachycineta,albilinea,,,,,"(Lawrence, 1863)",
22712092,Progne tapera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Progne,tapera,,,,,"(Linnaeus, 1766)",
22712110,Progne chalybea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Progne,chalybea,,,,,"(Gmelin, 1789)",
22705723,Cyanocorax affinis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,affinis,,,,,"Pelzeln, 1856",
22705742,Cyanocorax morio,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,morio,,,,,"(Wagler, 1829)",<p><em>Cyanocorax morio </em>(del Hoyo and Collar 2016) was previously listed as <em>Psilorhinus morio</em>.</p>  <p>&#160;</p>
22705760,Cyanocorax formosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,formosus,,,,,"(Swainson, 1827)",<p><em>Cyanocorax formosus </em>(del Hoyo and Collar 2016) was previously listed as <em>Calocitta formosa</em>.</p>
22705663,Cyanolyca cucullata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanolyca,cucullata,,,,,"(Ridgway, 1885)",
22705678,Cyanolyca argentigula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanolyca,argentigula,,,,,"(Lawrence, 1875)",
22700904,Carpodectes nitidus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Carpodectes,nitidus,,,,,"Salvin, 1865",
22700859,Lipaugus unirufus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Lipaugus,unirufus,,,,,"Sclater, 1859",
22700871,Cotinga amabilis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Cotinga,amabilis,,,,,"Gould, 1857",
22700925,Querula purpurata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Querula,purpurata,,,,,"(Müller, 1776)",
22702978,Sclerurus guatemalensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Sclerurus,guatemalensis,,,,,"(Hartlaub, 1844)",
22703026,Dendrocincla homochroa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendrocincla,homochroa,,,,,"(Sclater, 1859)",
22702308,Synallaxis brachyura,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Synallaxis,brachyura,,,,,"Lafresnaye, 1843",
22702301,Synallaxis albescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Synallaxis,albescens,,,,,"Temminck, 1823",
22702408,Cranioleuca erythrops,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Cranioleuca,erythrops,,,,,"(Sclater, 1860)",
22702719,Margarornis rubiginosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Margarornis,rubiginosus,,,,,"Lawrence, 1865",
22702707,Premnoplex brunnescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Premnoplex,brunnescens,,,,,"(Sclater, 1856)",
22702890,Thripadectes rufobrunneus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Thripadectes,rufobrunneus,,,,,"(Lawrence, 1865)",
22736330,Clibanornis rubiginosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Clibanornis,rubiginosus,,,,,"(Sclater, 1857)",<em>Clibanornis rubiginosus</em> (del Hoyo   and Collar 2016) was previously listed as <em>Automolus   rubiginosus.</em>
22702771,Syndactyla subalaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Syndactyla,subalaris,,,,,"(Sclater, 1859)",
22702786,Anabacerthia variegaticeps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Anabacerthia,variegaticeps,,,,,"(Sclater, 1857)",
22703152,Lepidocolaptes souleyetii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Lepidocolaptes,souleyetii,,,,,"(Des Murs, 1849)",
22703191,Campylorhamphus pusillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Campylorhamphus,pusillus,,,,,"(Sclater, 1860)",
22703136,Xiphorhynchus flavigaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xiphorhynchus,flavigaster,,,,,"Swainson, 1827",
22729055,Xiphorhynchus susurrans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xiphorhynchus,susurrans,,,,,"(Jardine, 1847)",
22703010,Dendrocincla fuliginosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendrocincla,fuliginosa,,,,,"(Vieillot, 1818)",<p><em>Dendrocincla fuliginosa </em>and<em> D. turdina</em> (del Hoyo and Collar 2016) were previously lumped as <em>D. fuliginosa</em> following AOU (1998 &amp; supplements) and SACC (2005 &amp; updates).</p>  <p>&#160;</p>
22703020,Dendrocincla anabatina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendrocincla,anabatina,,,,,"Sclater, 1859",
22703209,Formicarius rufipectus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FORMICARIIDAE,Formicarius,rufipectus,,,,,"Salvin, 1866",
22703206,Formicarius nigricapillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FORMICARIIDAE,Formicarius,nigricapillus,,,,,"Ridgway, 1893",
22724004,Psarocolius montezuma,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,montezuma,,,,,"(Lesson, 1830)",
22723982,Psarocolius decumanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,decumanus,,,,,"(Pallas, 1769)",
22724105,Icterus pectoralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,pectoralis,,,,,"(Wagler, 1829)",
22731543,Icterus prosthemelas,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,prosthemelas,,,,,"(Strickland, 1850)",
22724358,Molothrus oryzivorus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,oryzivorus,,,,,"(Gmelin, 1788)",
22729346,Leistes militaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Leistes,militaris,,,,,"(Linnaeus, 1771)","<p><em>Leistes militaris</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Sturnella </em>following AOU (1998 &amp; supplements); SACC (2005 &amp; updates); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
22722409,Habia rubica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Habia,rubica,,,,,"(Vieillot, 1817)",
22722476,Piranga leucoptera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Piranga,leucoptera,,,,,"Trudeau, 1839",
22722444,Piranga bidentata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Piranga,bidentata,,,,,"(Swainson, 1827)",
22722203,Chlorospingus canigularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chlorospingus,canigularis,,,,,"(Lafresnaye, 1848)",
22722162,Chlorospingus flavopectus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chlorospingus,flavopectus,,,,,"(Lafresnaye, 1840)","<p><em>Chlorospingus flavopectus</em> (del Hoyo and Collar 2016) was previously listed as C<em>. ophthalmicus </em>following AOU (1998 &amp; supplements); SACC (2005 &amp; updates); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>"
22721079,Zonotrichia capensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Zonotrichia,capensis,,,,,"(Müller, 1776)",
22721264,Peucaea botterii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Peucaea,botterii,,,,,"(Sclater, 1858)",
22734026,Atlapetes albinucha,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Atlapetes,albinucha,,,,,"(Lafresnaye &amp; d'Orbigny, 1838)",
103776706,Melozone leucotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Melozone,leucotis,,,,,"Cabanis, 1861","<p><em>Melozone leucotis </em>and<em> M. occipitalis</em> (del Hoyo and Collar 2016) were previously lumped as <em>M. leucotis </em>following AOU (1998 &amp; supplements); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
22721898,Myioborus miniatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Myioborus,miniatus,,,,,"(Swainson, 1827)",
22722016,Basileuterus rufifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,rufifrons,,,,,"(Swainson, 1838)",
103801509,Basileuterus culicivorus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,culicivorus,,,,,"(Deppe, 1830)","<p><em>Basileuterus culicivorus,</em> <em>B. cabanisi </em>and<em> B. auricapilla</em> (del Hoyo and Collar 2016) were previously lumped as <em>B. culicivorus,</em> following AOU (1998 &amp; supplements); SACC (2005 &amp; updates); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>"
103795596,Geothlypis chiriquensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,chiriquensis,,,,,"Salvin, 1872","<p><em>Geothlypis aequinoctialis</em>, <em>G. auricularis </em>and<em> G. chiriquensis</em> (del Hoyo and Collar 2016) were lumped as <em>G. aequinoctialis, </em>following AOU (1998 &amp; supplements); SACC (2005 &amp; updates); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
103797492,Geothlypis bairdi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,bairdi,,,,,"Ridgway, 1884","<p><em>Geothlypis semiflava </em>and<em> G. bairdi</em> (del Hoyo and Collar 2016) were lumped as <em>G. semiflava </em>following AOU (1998 &amp; supplements); SACC (2005 &amp; updates); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
22722734,Euphonia elegantissima,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,elegantissima,,,,,"(Bonaparte, 1838)",
22690235,Patagioenas speciosa,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Patagioenas,speciosa,,,,,"Gmelin, 1789",
22722727,Euphonia hirundinacea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,hirundinacea,,,,,"Bonaparte, 1838",
22690334,Patagioenas nigrirostris,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Patagioenas,nigrirostris,,,,,"Sclater, 1860",
22690296,Patagioenas flavirostris,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Patagioenas,flavirostris,,,,,"Wagler, 1831",
22711029,Mimus gilvus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MIMIDAE,Mimus,gilvus,,,,,"(Vieillot, 1808)",
22690774,Columbina passerina,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,passerina,,,,,"(Linnaeus, 1758)",
22690779,Columbina minuta,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,minuta,,,,,"(Linnaeus, 1766)",
22690784,Columbina talpacoti,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,talpacoti,,,,,"(Temminck, 1809)",
22690809,Claravis pretiosa,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Claravis,pretiosa,,,,,"(Ferrari-Pérez, 1886)",
22690966,Geotrygon montana,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Geotrygon,montana,,,,,"(Linnaeus, 1758)",
