assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
137413838,22722700,Euphonia affinis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,affinis,,,,"(Lesson, 1842)",Least Concern,,3.1,Decreasing,Global
137675816,22712162,Stelgidopteryx ruficollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Stelgidopteryx,ruficollis,,,,"(Vieillot, 1817)",Least Concern,,3.1,Stable,Global
137683572,22712122,Pygochelidon cyanoleuca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Pygochelidon,cyanoleuca,,,,"(Vieillot, 1817)",Least Concern,,3.1,Decreasing,Global
137684795,22733821,Tachycineta albilinea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Tachycineta,albilinea,,,,"(Lawrence, 1863)",Least Concern,,3.1,Decreasing,Global
137688210,22712092,Progne tapera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Progne,tapera,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
137689287,22712110,Progne chalybea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Progne,chalybea,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
137750635,22705723,Cyanocorax affinis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,affinis,,,,"Pelzeln, 1856",Least Concern,,3.1,Stable,Global
137751528,22705742,Cyanocorax morio,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,morio,,,,"(Wagler, 1829)",Least Concern,,3.1,Stable,Global
137753922,22705760,Cyanocorax formosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,formosus,,,,"(Swainson, 1827)",Least Concern,,3.1,Stable,Global
137754930,22705663,Cyanolyca cucullata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanolyca,cucullata,,,,"(Ridgway, 1885)",Least Concern,,3.1,Decreasing,Global
137756354,22705678,Cyanolyca argentigula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanolyca,argentigula,,,,"(Lawrence, 1875)",Least Concern,,3.1,Stable,Global
137832737,22700904,Carpodectes nitidus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Carpodectes,nitidus,,,,"Salvin, 1865",Least Concern,,3.1,Decreasing,Global
137842114,22700859,Lipaugus unirufus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Lipaugus,unirufus,,,,"Sclater, 1859",Least Concern,,3.1,Decreasing,Global
137868916,22700871,Cotinga amabilis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Cotinga,amabilis,,,,"Gould, 1857",Least Concern,,3.1,Decreasing,Global
137871053,22700925,Querula purpurata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Querula,purpurata,,,,"(Müller, 1776)",Least Concern,,3.1,Decreasing,Global
138126187,22702978,Sclerurus guatemalensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Sclerurus,guatemalensis,,,,"(Hartlaub, 1844)",Least Concern,,3.1,Decreasing,Global
138127572,22703026,Dendrocincla homochroa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendrocincla,homochroa,,,,"(Sclater, 1859)",Least Concern,,3.1,Decreasing,Global
138173978,22702308,Synallaxis brachyura,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Synallaxis,brachyura,,,,"Lafresnaye, 1843",Least Concern,,3.1,Stable,Global
138175036,22702301,Synallaxis albescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Synallaxis,albescens,,,,"Temminck, 1823",Least Concern,,3.1,Stable,Global
138175892,22702408,Cranioleuca erythrops,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Cranioleuca,erythrops,,,,"(Sclater, 1860)",Least Concern,,3.1,Decreasing,Global
138177171,22702719,Margarornis rubiginosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Margarornis,rubiginosus,,,,"Lawrence, 1865",Least Concern,,3.1,Stable,Global
138177887,22702707,Premnoplex brunnescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Premnoplex,brunnescens,,,,"(Sclater, 1856)",Least Concern,,3.1,Decreasing,Global
138186009,22702890,Thripadectes rufobrunneus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Thripadectes,rufobrunneus,,,,"(Lawrence, 1865)",Least Concern,,3.1,Stable,Global
138187574,22736330,Clibanornis rubiginosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Clibanornis,rubiginosus,,,,"(Sclater, 1857)",Least Concern,,3.1,Decreasing,Global
138188497,22702771,Syndactyla subalaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Syndactyla,subalaris,,,,"(Sclater, 1859)",Least Concern,,3.1,Decreasing,Global
138189179,22702786,Anabacerthia variegaticeps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Anabacerthia,variegaticeps,,,,"(Sclater, 1857)",Least Concern,,3.1,Decreasing,Global
138223638,22703152,Lepidocolaptes souleyetii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Lepidocolaptes,souleyetii,,,,"(Des Murs, 1849)",Least Concern,,3.1,Decreasing,Global
138225438,22703191,Campylorhamphus pusillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Campylorhamphus,pusillus,,,,"(Sclater, 1860)",Least Concern,,3.1,Decreasing,Global
138228672,22703136,Xiphorhynchus flavigaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xiphorhynchus,flavigaster,,,,"Swainson, 1827",Least Concern,,3.1,Decreasing,Global
138229608,22729055,Xiphorhynchus susurrans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xiphorhynchus,susurrans,,,,"(Jardine, 1847)",Least Concern,,3.1,Decreasing,Global
138231165,22703010,Dendrocincla fuliginosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendrocincla,fuliginosa,,,,"(Vieillot, 1818)",Least Concern,,3.1,Decreasing,Global
138232462,22703020,Dendrocincla anabatina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendrocincla,anabatina,,,,"Sclater, 1859",Least Concern,,3.1,Decreasing,Global
138233466,22703209,Formicarius rufipectus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FORMICARIIDAE,Formicarius,rufipectus,,,,"Salvin, 1866",Least Concern,,3.1,Decreasing,Global
138234144,22703206,Formicarius nigricapillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FORMICARIIDAE,Formicarius,nigricapillus,,,,"Ridgway, 1893",Least Concern,,3.1,Decreasing,Global
138236998,22724004,Psarocolius montezuma,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,montezuma,,,,"(Lesson, 1830)",Least Concern,,3.1,Decreasing,Global
138239106,22723982,Psarocolius decumanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,decumanus,,,,"(Pallas, 1769)",Least Concern,,3.1,Decreasing,Global
138279951,22724105,Icterus pectoralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,pectoralis,,,,"(Wagler, 1829)",Least Concern,,3.1,Decreasing,Global
138287514,22731543,Icterus prosthemelas,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,prosthemelas,,,,"(Strickland, 1850)",Least Concern,,3.1,Decreasing,Global
138298115,22724358,Molothrus oryzivorus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,oryzivorus,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
138328502,22729346,Leistes militaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Leistes,militaris,,,,"(Linnaeus, 1771)",Least Concern,,3.1,Increasing,Global
138397027,22722409,Habia rubica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Habia,rubica,,,,"(Vieillot, 1817)",Least Concern,,3.1,Decreasing,Global
138419102,22722476,Piranga leucoptera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Piranga,leucoptera,,,,"Trudeau, 1839",Least Concern,,3.1,Decreasing,Global
138420190,22722444,Piranga bidentata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Piranga,bidentata,,,,"(Swainson, 1827)",Least Concern,,3.1,Decreasing,Global
138461868,22722203,Chlorospingus canigularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chlorospingus,canigularis,,,,"(Lafresnaye, 1848)",Least Concern,,3.1,Decreasing,Global
138464447,22722162,Chlorospingus flavopectus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chlorospingus,flavopectus,,,,"(Lafresnaye, 1840)",Least Concern,,3.1,Decreasing,Global
138471375,22721079,Zonotrichia capensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Zonotrichia,capensis,,,,"(Müller, 1776)",Least Concern,,3.1,Increasing,Global
138529356,22721264,Peucaea botterii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Peucaea,botterii,,,,"(Sclater, 1858)",Least Concern,,3.1,Stable,Global
138543388,22734026,Atlapetes albinucha,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Atlapetes,albinucha,,,,"(Lafresnaye &amp; d'Orbigny, 1838)",Least Concern,,3.1,Decreasing,Global
138552832,103776706,Melozone leucotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Melozone,leucotis,,,,"Cabanis, 1861",Least Concern,,3.1,Decreasing,Global
138775194,22721898,Myioborus miniatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Myioborus,miniatus,,,,"(Swainson, 1827)",Least Concern,,3.1,Decreasing,Global
138776209,22722016,Basileuterus rufifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,rufifrons,,,,"(Swainson, 1838)",Least Concern,,3.1,Decreasing,Global
139147079,103801509,Basileuterus culicivorus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,culicivorus,,,,"(Deppe, 1830)",Least Concern,,3.1,Decreasing,Global
139148930,103795596,Geothlypis chiriquensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,chiriquensis,,,,"Salvin, 1872",Least Concern,,3.1,Increasing,Global
139150123,103797492,Geothlypis bairdi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,bairdi,,,,"Ridgway, 1884",Least Concern,,3.1,Stable,Global
139232419,22722734,Euphonia elegantissima,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,elegantissima,,,,"(Bonaparte, 1838)",Least Concern,,3.1,Decreasing,Global
139234084,22690235,Patagioenas speciosa,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Patagioenas,speciosa,,,,"Gmelin, 1789",Least Concern,,3.1,Decreasing,Global
139236054,22722727,Euphonia hirundinacea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,hirundinacea,,,,"Bonaparte, 1838",Least Concern,,3.1,Decreasing,Global
139241150,22690334,Patagioenas nigrirostris,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Patagioenas,nigrirostris,,,,"Sclater, 1860",Least Concern,,3.1,Decreasing,Global
139247027,22690296,Patagioenas flavirostris,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Patagioenas,flavirostris,,,,"Wagler, 1831",Least Concern,,3.1,Decreasing,Global
139345947,22711029,Mimus gilvus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MIMIDAE,Mimus,gilvus,,,,"(Vieillot, 1808)",Least Concern,,3.1,Increasing,Global
139715551,22690774,Columbina passerina,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,passerina,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
139728831,22690779,Columbina minuta,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,minuta,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
139730677,22690784,Columbina talpacoti,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,talpacoti,,,,"(Temminck, 1809)",Least Concern,,3.1,Increasing,Global
139734486,22690809,Claravis pretiosa,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Claravis,pretiosa,,,,"(Ferrari-Pérez, 1886)",Least Concern,,3.1,Decreasing,Global
139747376,22690966,Geotrygon montana,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Geotrygon,montana,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
139754965,22690928,Leptotrygon veraguensis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Leptotrygon,veraguensis,,,,"(Lawrence, 1867)",Least Concern,,3.1,Decreasing,Global
140068061,22703140,Xiphorhynchus lachrymosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xiphorhynchus,lachrymosus,,,,"(Lawrence, 1862)",Least Concern,,3.1,Decreasing,Global
140069049,22703063,Xiphocolaptes promeropirhynchus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xiphocolaptes,promeropirhynchus,,,,"(Lesson, 1840)",Least Concern,,3.1,Decreasing,Global
140070412,22703043,Glyphorynchus spirurus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Glyphorynchus,spirurus,,,,"(Vieillot, 1819)",Least Concern,,3.1,Decreasing,Global
140072384,22702962,Sclerurus mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Sclerurus,mexicanus,,,,"Sclater, 1857",Least Concern,,3.1,Decreasing,Global
140073609,103661243,Formicarius analis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FORMICARIIDAE,Formicarius,analis,,,,"(D'Orbigny &amp; Lafresnaye, 1837)",Least Concern,,3.1,Decreasing,Global
140196048,103661269,Deconychura typica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Deconychura,typica,,,,"Cherrie, 1891",Least Concern,,3.1,Decreasing,Global
140196552,103661292,Dendrocolaptes sanctithomae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendrocolaptes,sanctithomae,,,,"(Lafresnaye, 1852)",Least Concern,,3.1,Decreasing,Global
140197097,103670758,Xenops genibarbis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xenops,genibarbis,,,,"Illiger, 1811",Least Concern,,3.1,Decreasing,Global
140430242,22702746,Pseudocolaptes lawrencii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Pseudocolaptes,lawrencii,,,,"Ridgway, 1878",Least Concern,,3.1,Stable,Global
140516951,22729072,Hylopezus dives,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Hylopezus,dives,,,,"Salvin, 1865",Least Concern,,3.1,Decreasing,Global
140519421,22703339,Hylopezus perspicillatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Hylopezus,perspicillatus,,,,"(Lawrence, 1861)",Least Concern,,3.1,Decreasing,Global
140521432,22703249,Grallaria guatimalensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Grallaria,guatimalensis,,,,"Prévost & Des Murs, 1842",Least Concern,,3.1,Decreasing,Global
140525282,22703231,Pittasoma michleri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CONOPOPHAGIDAE,Pittasoma,michleri,,,,"Cassin, 1860",Least Concern,,3.1,Decreasing,Global
140949181,22696457,Falco rufigularis,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Falco,rufigularis,,,,"Daudin, 1800",Least Concern,,3.1,Decreasing,Global
140961639,22696291,Micrastur semitorquatus,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Micrastur,semitorquatus,,,,"(Vieillot, 1817)",Least Concern,,3.1,Decreasing,Global
140967339,22696270,Micrastur ruficollis,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Micrastur,ruficollis,,,,"(Vieillot, 1817)",Least Concern,,3.1,Decreasing,Global
140969440,22696267,Herpetotheres cachinnans,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Herpetotheres,cachinnans,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
140973431,22681402,Campephilus guatemalensis,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Campephilus,guatemalensis,,,,"(Hartlaub, 1844)",Least Concern,,3.1,Decreasing,Global
140988137,22681327,Celeus castaneus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Celeus,castaneus,,,,"(Wagler, 1829)",Least Concern,,3.1,Decreasing,Global
140990118,22681317,Celeus loricatus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Celeus,loricatus,,,,"(Reichenbach, 1854)",Least Concern,,3.1,Decreasing,Global
141039580,61533973,Colaptes rubiginosus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Colaptes,rubiginosus,,,,"(Swainson, 1820)",Least Concern,,3.1,Decreasing,Global
141041150,22681228,Piculus simplex,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Piculus,simplex,,,,"(Salvin, 1870)",Least Concern,,3.1,Decreasing,Global
141046523,22681166,Leuconotopicus villosus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Leuconotopicus,villosus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
141047835,22681193,Leuconotopicus fumigatus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Leuconotopicus,fumigatus,,,,"(D'Orbigny, 1840)",Least Concern,,3.1,Decreasing,Global
144136436,144135467,Etmopterus benchleyi,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,ETMOPTERIDAE,Etmopterus,benchleyi,,,,"Vásquez, Ebert &amp; Long, 2015",Least Concern,,3.1,Stable,Global
144137594,144137478,Carcharhinus cerdale,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,cerdale,,,,"Gilbert, 1898",Critically Endangered,A2bcd,3.1,Decreasing,Global
144153610,144153067,Notoraja martinezi,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Notoraja,martinezi,,,,"Concha, Ebert &amp; Long, 2016",Least Concern,,3.1,Stable,Global
144162621,144162359,Urobatis pardalis,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urobatis,pardalis,,,,"Del Moral-Flores, Angula, López &amp; Bussing, 2015",Least Concern,,3.1,Stable,Global
144164959,144163683,Styracura pacifica,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,POTAMOTRYGONIDAE,Styracura,pacifica,,,,"(Beebe &amp; Tee-Van, 1941)",Vulnerable,A2cd,3.1,Decreasing,Global
150088922,150088916,Craugastor aenigmaticus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,aenigmaticus,,,,"Arias, Chaves &amp; Parra-Olea, 2018",Near Threatened,B1ab(iii),3.1,Stable,Global
151921411,151594796,Cruziohyla sylviae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PHYLLOMEDUSIDAE,Cruziohyla,sylviae,,,,"Gray, 2018",Least Concern,,3.1,Decreasing,Global
152197151,22680816,Melanerpes pucherani,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Melanerpes,pucherani,,,,"(Malherbe, 1849)",Least Concern,,3.1,Decreasing,Global
152215408,22690891,Leptotila cassinii,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Leptotila,cassinii,,,,"Lawrence, 1867",Least Concern,,3.1,Decreasing,Global
152216147,22690862,Leptotila plumbeiceps,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Leptotila,plumbeiceps,,,,"Sclater & Salvin, 1868",Least Concern,,3.1,Decreasing,Global
152217628,22684447,Morococcyx erythropygus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Morococcyx,erythropygus,,,,"(Lesson, 1842)",Least Concern,,3.1,Decreasing,Global
152231624,22682980,Hylomanes momotula,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,MOMOTIDAE,Hylomanes,momotula,,,,"Lichtenstein, 1839",Least Concern,,3.1,Decreasing,Global
152233419,22682292,Malacoptila panamensis,ANIMALIA,CHORDATA,PICIFORMES,AVES,BUCCONIDAE,Malacoptila,panamensis,,,,"Lafresnaye, 1847",Least Concern,,3.1,Decreasing,Global
152270771,22684337,Coccyzus minor,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Coccyzus,minor,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
152342920,152342874,Diasporus amirae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Diasporus,amirae,,,,"Arias, Chaves, Salazar, Salazar-Zúñiga &amp; García-Rodríguez, 2019",Least Concern,,3.1,Stable,Global
152781768,152781715,Hexanchus vitulus,ANIMALIA,CHORDATA,HEXANCHIFORMES,CHONDRICHTHYES,HEXANCHIDAE,Hexanchus,vitulus,,,,"Springer &amp; Waller, 1969",Least Concern,,3.1,Stable,Global
152781941,152781911,Squalus clarkae,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,SQUALIDAE,Squalus,clarkae,,,,"Pfleger, Grubbs, Cotton &amp; Daly-Engel, 2018",Least Concern,,3.1,Decreasing,Global
154033024,154032898,Craugastor zunigai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,zunigai,,,,"Arias, Hertz &amp; Parra-Olea, 2019",Least Concern,,3.1,Stable,Global
154067182,22689778,Antrostomus carolinensis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Antrostomus,carolinensis,,,,"(Gmelin, 1789)",Near Threatened,A2ace+3ce+4ace,3.1,Decreasing,Global
154076472,22696916,Egretta rufescens,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Egretta,rufescens,,,,"(Gmelin, 1789)",Near Threatened,C1,3.1,Decreasing,Global
154107185,154107179,Nototriton costaricense,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,costaricense,,,,"Arias &amp; Kubicki, 2018",Data Deficient,,3.1,Unknown,Global
154163742,22708670,Hylocichla mustelina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Hylocichla,mustelina,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
154765344,78515971,Hyalinobatrachium dianae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Hyalinobatrachium,dianae,,,,"Kubicki, Salazar &amp; Puschendorf, 2015",Least Concern,,3.1,Stable,Global
156877784,55492,Isthmohyla graceae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,graceae,,,,"(Myers &amp; Duellman, 1982)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
157413905,22694479,Xema sabini,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Xema,sabini,,,,"(Sabine, 1819)",Least Concern,,3.1,Stable,Global
157629569,55265,Phyllobates vittatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Phyllobates,vittatus,,,,"(Cope, 1893)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
158518518,55288,Agalychnis annae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PHYLLOMEDUSIDAE,Agalychnis,annae,,,,"(Duellman, 1963)",Vulnerable,B1ab(iii),3.1,Stable,Global
163319257,22692192,Heliornis fulica,ANIMALIA,CHORDATA,GRUIFORMES,AVES,HELIORNITHIDAE,Heliornis,fulica,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
163320186,22693594,Burhinus bistriatus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,BURHINIDAE,Burhinus,bistriatus,,,,"(Wagler, 1829)",Least Concern,,3.1,Stable,Global
163493772,22690962,Geotrygon violacea,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Geotrygon,violacea,,,,"(Temminck, 1809)",Least Concern,,3.1,Decreasing,Global
163496250,22690908,Zentrygon costaricensis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Zentrygon,costaricensis,,,,"(Lawrence, 1868)",Least Concern,,3.1,Decreasing,Global
163496799,22728963,Zentrygon lawrencii,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Zentrygon,lawrencii,,,,"(Salvin, 1874)",Least Concern,,3.1,Decreasing,Global
163498569,22690936,Zentrygon chiriquensis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Zentrygon,chiriquensis,,,,"(Sclater, 1856)",Least Concern,,3.1,Decreasing,Global
163501030,22689695,Lurocalis semitorquatus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Lurocalis,semitorquatus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
163504499,22689773,Nyctiphrynus ocellatus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Nyctiphrynus,ocellatus,,,,"(Tschudi, 1844)",Least Concern,,3.1,Decreasing,Global
163505520,22689781,Antrostomus rufus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Antrostomus,rufus,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
163507700,22689813,Antrostomus saturatus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Antrostomus,saturatus,,,,"Salvin, 1870",Least Concern,,3.1,Stable,Global
163509463,22689823,Hydropsalis cayennensis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Hydropsalis,cayennensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
